auction_id,title,category,subcategory,emirate,listing_type,auction_status,start_time,end_time,duration_days,as_of_date,start_price,final_price,target_price,achievement_ratio,bids_count,num_bidders,views,price_uplift,profit_margin_proxy,engagement_score,bids_per_bidder,views_per_bid,make,vehicle_type,charity_flag,day_of_week,hour_of_day,month,auction_month_name,auction_quarter,bid_per_user,popularity_index,auction_popularity_score,price_segment,beneficiary,charity_revenue,revenue
AUC-1320,Prestigious Number 6220,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-22 22:00:00,2025-09-23 02:00:00,0.167,2025-11-08 12:00:00,816278.56,910238.34,1111923.8,0.8186,46,32,526,0.115107494676817,93959.78,44.15,1.4375,11.434782608695652,,,False,Monday,22.0,9.0,September,3.0,1.4375,5.67,43.4,High,,0.0,910238.34
AUC-1321,Prestigious Number 3050,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-10 00:00:00,2025-09-12 08:00:00,2.333,2025-11-08 12:00:00,1443713.94,2876727.79,2033762.09,1.4145,31,12,847,0.9925884971367668,1433013.85,39.675,2.583333333333333,27.32258064516129,,,False,Wednesday,0.0,9.0,September,3.0,2.583333333333333,34.06,60.44,High,,0.0,2876727.79
AUC-1322,Prestigious Number 3560,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-02 01:00:00,2025-10-04 10:00:00,2.375,2025-11-08 12:00:00,2378524.04,4165855.7,3367436.95,1.2371,30,10,337,0.751445699073111,1787331.66,25.925,3.0,11.233333333333333,,,False,Thursday,1.0,10.0,October,4.0,3.0,26.15,55.69,High,,0.0,4165855.7
AUC-1323,Prestigious Number 7675,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-07 19:00:00,2025-10-09 12:00:00,1.708,2025-11-08 12:00:00,670007.33,1019824.13,929591.45,1.0971,24,13,697,0.52210891483829,349816.8,32.675,1.8461538461538465,29.041666666666668,,,False,Tuesday,19.0,10.0,October,4.0,1.8461538461538465,18.21,50.93,High,,0.0,1019824.13
AUC-1324,Prestigious Number 6564,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-21 07:00:00,2025-09-22 22:00:00,1.69,2025-11-08 12:00:00,766437.29,1456012.42,1103889.82,1.319,61,23,1609,0.8997150047331333,689575.13,76.475,2.652173913043478,26.37704918032787,,,False,Sunday,7.0,9.0,September,3.0,2.652173913043478,31.75,59.05,High,,0.0,1456012.42
AUC-1325,Prestigious Number 3140,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-30 20:00:00,2025-11-02 01:00:00,2.208,2025-11-08 12:00:00,22595.37,42131.59,29568.93,1.4249,25,8,684,0.8646116438898764,19536.22,31.6,3.125,27.36,,,False,Thursday,20.0,10.0,October,4.0,3.125,29.69,57.81,Mid,,0.0,42131.59
AUC-1326,Prestigious Number 8899,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-11 10:00:00,2025-10-12 20:00:00,1.417,2025-11-08 12:00:00,1739252.05,3726425.93,2344002.78,1.5898,46,19,970,1.1425450842504397,1987173.88,52.0,2.421052631578948,21.08695652173913,,,False,Saturday,10.0,10.0,October,4.0,2.421052631578948,39.36,63.62,High,,0.0,3726425.93
AUC-1327,Prestigious Number 9824,Plates,Prestigious Number,Fujairah,BuyNow,Closed,2025-10-07 17:00:00,2025-10-09 01:00:00,1.333,2025-11-08 12:00:00,44218.82,69710.58,62220.23,1.1204,5,3,83,0.5764911863319736,25491.76,5.325,1.6666666666666667,16.6,,,False,Tuesday,17.0,10.0,October,4.0,1.6666666666666667,19.37,11.62,Mid,,0.0,0.0
AUC-1328,Prestigious Number 6634,Plates,Prestigious Number,Fujairah,BuyNow,Closed,2025-09-16 14:00:00,2025-09-19 00:00:00,2.417,2025-11-08 12:00:00,2110727.88,3528777.83,2938269.69,1.201,12,5,138,0.6718298286750257,1418049.95,10.7,2.4,11.5,,,False,Tuesday,14.0,9.0,September,3.0,2.4,22.85,13.71,High,,0.0,0.0
AUC-1329,Prestigious Number 3049,Plates,Prestigious Number,Fujairah,BuyNow,Closed,2025-09-17 06:00:00,2025-09-19 15:00:00,2.456,2025-11-08 12:00:00,1171643.59,1503080.36,1556225.84,0.9658,69,27,871,0.2828819043852747,331436.77,63.025,2.555555555555556,12.623188405797102,,,False,Wednesday,6.0,9.0,September,3.0,2.555555555555556,11.69,47.01,High,,0.0,1503080.36
AUC-1330,Prestigious Number 9443,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-16 20:00:00,2025-09-17 14:00:00,0.75,2025-11-08 12:00:00,2099651.61,3703318.03,2968601.6,1.2475,30,14,747,0.7637773868589561,1603666.42,37.175,2.142857142857143,24.9,,,False,Tuesday,20.0,9.0,September,3.0,2.142857142857143,26.38,55.83,High,,0.0,3703318.03
AUC-1331,Prestigious Number 3129,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-24 11:00:00,2025-09-26 23:00:00,2.646,2025-11-08 12:00:00,247677.58,500651.98,321960.51,1.555,75,27,1024,1.0213859486191683,252974.4,69.85,2.7777777777777777,13.653333333333334,,,False,Wednesday,11.0,9.0,September,3.0,2.7777777777777777,36.45,61.87,High,,0.0,500651.98
AUC-1332,Prestigious Number 4891,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-06 06:00:00,2025-10-07 08:00:00,1.083,2025-11-08 12:00:00,929624.4,1953242.66,1237465.6,1.5784,57,26,921,1.1011095018590302,1023618.26,58.025,2.1923076923076925,16.157894736842106,,,False,Monday,6.0,10.0,October,4.0,2.1923076923076925,38.64,63.18,High,,0.0,1953242.66
AUC-1333,Prestigious Number 8727,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-18 07:00:00,2025-09-18 20:00:00,0.674,2025-11-08 12:00:00,1899440.05,3921942.43,2613654.88,1.5006,109,34,1260,1.0647887412924668,2022502.38,94.5,3.2058823529411766,11.559633027522937,,,False,Thursday,7.0,9.0,September,3.0,3.2058823529411766,39.14,63.48,High,,0.0,3921942.43
AUC-1334,Prestigious Number 5685,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-13 05:00:00,2025-09-15 20:00:00,2.625,2025-11-08 12:00:00,287769.4,539416.51,409674.91,1.3167,15,5,400,0.8744748746739576,251647.11,18.75,3.0,26.666666666666668,,,False,Saturday,5.0,9.0,September,3.0,3.0,29.61,57.77,High,,0.0,539416.51
AUC-1335,Prestigious Number 3186,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-09 09:00:00,2025-10-10 05:00:00,0.954,2025-11-08 12:00:00,2876115.55,3595904.07,3740559.31,0.9613,98,32,1474,0.2502641175178097,719788.52,93.85,3.0625,15.040816326530612,,,False,Thursday,9.0,10.0,October,4.0,3.0625,11.36,46.82,High,,0.0,3595904.07
AUC-1336,Prestigious Number 1720,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-08 02:00:00,2025-09-08 19:00:00,0.784,2025-11-08 12:00:00,2618195.83,4105935.68,3457232.04,1.1876,75,31,2136,0.5682309294641265,1487739.85,98.65,2.419354838709677,28.48,,,False,Monday,2.0,9.0,September,3.0,2.419354838709677,21.44,12.86,High,,0.0,0.0
AUC-1337,Prestigious Number 4247,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-15 00:00:00,2025-09-15 22:00:00,0.917,2025-11-08 12:00:00,1519397.98,2896656.65,2154543.85,1.3444,25,15,408,0.9064502441947436,1377258.67,26.45,1.6666666666666667,16.32,,,False,Monday,0.0,9.0,September,3.0,1.6666666666666667,31.11,58.67,High,,0.0,2896656.65
AUC-1338,Prestigious Number 7048,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-06 23:00:00,2025-10-08 12:00:00,1.542,2025-11-08 12:00:00,573651.15,705721.17,816418.19,0.8644,14,5,158,0.2302270639569013,132070.02,12.2,2.8,11.285714285714286,,,False,Monday,23.0,10.0,October,4.0,2.8,8.19,44.91,High,,0.0,705721.17
AUC-1339,Prestigious Number 7431,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-11-02 05:00:00,2025-11-02 20:00:00,0.625,2025-11-08 12:00:00,1928291.83,2246755.85,2560616.58,0.8774,7,5,195,0.1651534353075592,318464.02,9.625,1.4,27.857142857142858,,,False,Sunday,5.0,11.0,November,4.0,1.4,5.74,43.44,High,,0.0,2246755.85
AUC-1340,Prestigious Number 3006,Plates,Prestigious Number,Fujairah,BuyNow,Closed,2025-10-24 21:00:00,2025-10-25 11:00:00,0.583,2025-11-08 12:00:00,1185747.64,2449682.53,1561920.93,1.5684,43,18,468,1.0659391993392455,1263934.89,37.7,2.388888888888889,10.883720930232558,,,False,Friday,21.0,10.0,October,4.0,2.388888888888889,37.12,22.27,High,,0.0,0.0
AUC-1341,Prestigious Number 2428,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-20 16:00:00,2025-09-21 22:00:00,1.25,2025-11-08 12:00:00,896287.73,1557963.5,1232254.52,1.2643,1,1,12,0.7382403527938511,661675.77,1.05,1.0,12.0,,,False,Saturday,16.0,9.0,September,3.0,1.0,24.65,54.79,High,,0.0,1557963.5
AUC-1342,Prestigious Number 7312,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-31 07:00:00,2025-11-01 01:00:00,0.75,2025-11-08 12:00:00,733144.86,1514867.19,946948.6,1.5997,10,4,184,1.0662590337194753,781722.33,10.6,2.5,18.4,,,False,Friday,7.0,10.0,October,4.0,2.5,35.85,61.51,High,,0.0,1514867.19
AUC-1343,Prestigious Number 2431,Plates,Prestigious Number,Fujairah,BuyNow,Closed,2025-10-09 19:00:00,2025-10-10 12:00:00,0.708,2025-11-08 12:00:00,2045349.92,3005784.12,2747062.11,1.0942,53,19,964,0.4695696274796834,960434.2,55.35,2.789473684210526,18.18867924528302,,,False,Thursday,19.0,10.0,October,4.0,2.789473684210526,17.09,10.25,High,,0.0,0.0
AUC-1344,Prestigious Number 1578,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-29 09:00:00,2025-10-02 03:00:00,2.75,2025-11-08 12:00:00,2157967.45,4641516.87,2779142.15,1.6701,43,20,896,1.1508743655980538,2483549.42,48.9,2.15,20.837209302325583,,,False,Monday,9.0,9.0,September,3.0,2.15,39.84,63.9,High,,0.0,4641516.87
AUC-1345,Prestigious Number 5376,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-14 14:00:00,2025-09-16 10:00:00,1.913,2025-11-08 12:00:00,283562.47,501901.87,365095.66,1.3747,65,30,724,0.7699869450283743,218339.4,58.1,2.1666666666666665,11.138461538461538,,,False,Sunday,14.0,9.0,September,3.0,2.1666666666666665,28.11,56.87,High,,0.0,501901.87
AUC-1346,Prestigious Number 6137,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-18 08:00:00,2025-09-18 12:00:00,0.167,2025-11-08 12:00:00,1836232.86,2923769.32,2431934.21,1.2022,50,34,907,0.5922650028166905,1087536.46,56.175,1.4705882352941178,18.14,,,False,Thursday,8.0,9.0,September,3.0,1.4705882352941178,21.24,52.74,High,,0.0,2923769.32
AUC-1347,Prestigious Number 3193,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-22 08:00:00,2025-09-22 18:00:00,0.417,2025-11-08 12:00:00,695121.0,1519433.7,921209.84,1.6494,19,10,530,1.1858549806436576,824312.7,25.25,1.9,27.894736842105264,,,False,Monday,8.0,9.0,September,3.0,1.9,40.11,24.07,High,,0.0,0.0
AUC-1348,Prestigious Number 2900,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-11 19:00:00,2025-10-14 06:00:00,2.458,2025-11-08 12:00:00,2068146.06,2254704.12,2858321.49,0.7888,27,12,580,0.0902054567654665,186558.06,31.0,2.25,21.48148148148148,,,False,Saturday,19.0,10.0,October,4.0,2.25,3.95,42.37,High,,0.0,2254704.12
AUC-1349,Prestigious Number 3120,Plates,Prestigious Number,Fujairah,BuyNow,Closed,2025-10-29 06:00:00,2025-10-30 04:00:00,0.917,2025-11-08 12:00:00,1013172.68,2006659.48,1328844.78,1.5101,22,7,226,0.9805700643250664,993486.8,18.4,3.142857142857143,10.272727272727272,,,False,Wednesday,6.0,10.0,October,4.0,3.142857142857143,33.46,60.08,High,,0.0,2006659.48
AUC-1350,Prestigious Number 4085,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-27 05:00:00,2025-09-27 19:00:00,0.583,2025-11-08 12:00:00,660966.76,757777.69,831507.25,0.9113,26,8,273,0.1464686817231171,96810.93,21.825,3.25,10.5,,,False,Saturday,5.0,9.0,September,3.0,3.25,5.59,3.35,High,,0.0,0.0
AUC-1351,Prestigious Number 1083,Plates,Prestigious Number,Fujairah,BuyNow,Closed,2025-10-26 11:00:00,2025-10-28 12:00:00,2.042,2025-11-08 12:00:00,1366525.26,2566309.52,1943663.55,1.3203,51,15,1319,0.8779817652254741,1199784.26,62.225,3.4,25.862745098039216,,,False,Sunday,11.0,10.0,October,4.0,3.4,30.81,18.49,High,,0.0,0.0
AUC-1352,Prestigious Number 1105,Plates,Prestigious Number,Fujairah,BuyNow,Closed,2025-10-02 11:00:00,2025-10-04 23:00:00,2.5,2025-11-08 12:00:00,2709516.77,4646937.95,3612034.46,1.2865,49,34,836,0.7150430665169865,1937421.18,53.9,1.4411764705882353,17.06122448979592,,,False,Thursday,11.0,10.0,October,4.0,1.4411764705882353,25.41,15.25,High,,0.0,0.0
AUC-1353,Prestigious Number 4333,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-08 11:00:00,2025-09-09 18:00:00,1.292,2025-11-08 12:00:00,1800411.89,3677796.93,2272959.13,1.6181,58,31,678,1.042753078019275,1877385.04,53.7,1.870967741935484,11.689655172413794,,,False,Monday,11.0,9.0,September,3.0,1.870967741935484,37.01,62.21,High,,0.0,3677796.93
AUC-1354,Prestigious Number 1179,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-02 16:00:00,2025-10-04 22:00:00,2.323,2025-11-08 12:00:00,1038705.29,1850241.61,1310168.94,1.4122,72,32,1083,0.7812960305612769,811536.32,71.075,2.25,15.041666666666666,,,False,Thursday,16.0,10.0,October,4.0,2.25,28.56,57.14,High,,0.0,1850241.61
AUC-1355,Prestigious Number 3863,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-28 18:00:00,2025-09-30 02:00:00,1.333,2025-11-08 12:00:00,853984.88,1072263.66,1086907.16,0.9865,43,16,805,0.2556002865062434,218278.78,45.625,2.6875,18.72093023255814,,,False,Sunday,18.0,9.0,September,3.0,2.6875,9.9,45.94,High,,0.0,1072263.66
AUC-1356,Prestigious Number 6227,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-27 21:00:00,2025-09-28 08:00:00,0.586,2025-11-08 12:00:00,1868282.47,2461729.43,2592454.32,0.9496,65,23,699,0.317643059617211,593446.96,55.725,2.8260869565217392,10.753846153846156,,,False,Saturday,21.0,9.0,September,3.0,2.8260869565217392,12.94,47.76,High,,0.0,2461729.43
AUC-1357,Prestigious Number 1280,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-16 06:00:00,2025-09-18 16:00:00,2.546,2025-11-08 12:00:00,2723802.08,3102338.54,3556842.48,0.8722,75,25,1181,0.1389735556703885,378536.46,73.275,3.0,15.746666666666666,,,False,Tuesday,6.0,9.0,September,3.0,3.0,7.07,44.24,High,,0.0,3102338.54
AUC-1358,Prestigious Number 6559,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-09 08:00:00,2025-10-12 02:00:00,2.75,2025-11-08 12:00:00,1457193.87,1736615.44,1917828.75,0.9055,21,9,235,0.1917531879268746,279421.57,18.625,2.333333333333333,11.19047619047619,,,False,Thursday,8.0,10.0,October,4.0,2.333333333333333,7.18,44.31,High,,0.0,1736615.44
AUC-1359,Prestigious Number 6590,Plates,Prestigious Number,Fujairah,BuyNow,Closed,2025-10-05 19:00:00,2025-10-08 17:00:00,2.917,2025-11-08 12:00:00,102215.29,204803.63,136352.52,1.502,40,16,713,1.0036496496756997,102588.34,41.825,2.5,17.825,,,False,Sunday,19.0,10.0,October,4.0,2.5,34.65,20.79,High,,0.0,0.0
AUC-1360,Prestigious Number 6159,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-27 18:00:00,2025-10-28 04:00:00,0.549,2025-11-08 12:00:00,2618375.78,4556729.93,3726649.28,1.2227,65,19,1721,0.7402887564137185,1938354.15,80.275,3.421052631578948,26.476923076923075,,,False,Monday,18.0,10.0,October,4.0,3.421052631578948,26.41,55.85,High,,0.0,4556729.93
AUC-1361,Prestigious Number 6639,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-30 02:00:00,2025-10-01 20:00:00,1.75,2025-11-08 12:00:00,863895.39,1336807.76,1214176.76,1.101,23,13,239,0.5474185595549943,472912.37,20.725,1.7692307692307692,10.391304347826088,,,False,Tuesday,2.0,9.0,September,3.0,1.7692307692307692,19.01,51.41,High,,0.0,1336807.76
AUC-1362,Prestigious Number 8282,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-19 12:00:00,2025-10-21 10:00:00,1.917,2025-11-08 12:00:00,379495.59,567972.88,491557.0,1.1555,52,17,1415,0.4966521218336159,188477.29,65.625,3.0588235294117645,27.21153846153846,,,False,Sunday,12.0,10.0,October,4.0,3.0588235294117645,18.05,50.83,High,,0.0,567972.88
AUC-1363,Prestigious Number 1637,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-07 12:00:00,2025-10-07 21:00:00,0.375,2025-11-08 12:00:00,860965.01,1781508.61,1137297.78,1.5664,43,15,452,1.069199780836622,920543.6,36.55,2.8666666666666667,10.511627906976743,,,False,Tuesday,12.0,10.0,October,4.0,2.8666666666666667,37.18,62.31,High,,0.0,1781508.61
AUC-1364,Prestigious Number 2519,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-20 16:00:00,2025-09-23 12:00:00,2.833,2025-11-08 12:00:00,2734812.16,2889612.42,3875660.3,0.7456,5,3,103,0.0566036169738252,154800.26,5.825,1.6666666666666667,20.6,,,False,Saturday,16.0,9.0,September,3.0,1.6666666666666667,2.06,41.24,High,,0.0,2889612.42
AUC-1365,Prestigious Number 3853,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-11-05 17:00:00,2025-11-06 03:00:00,0.47,2025-11-08 12:00:00,2884372.59,4929580.81,3608200.84,1.3662,90,27,1841,0.7090651974334563,2045208.22,97.775,3.333333333333333,20.45555555555556,,,False,Wednesday,17.0,11.0,November,4.0,3.333333333333333,26.29,55.77,High,,0.0,4929580.81
AUC-1366,Prestigious Number 7192,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-04 14:00:00,2025-10-05 12:00:00,1.01,2025-11-08 12:00:00,2765023.88,5371472.8,3709633.7,1.448,98,31,1487,0.942649696030835,2606448.92,93.925,3.161290322580645,15.173469387755102,,,False,Saturday,14.0,10.0,October,4.0,3.161290322580645,34.85,60.91,High,,0.0,5371472.8
AUC-1367,Prestigious Number 8854,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-25 05:00:00,2025-10-28 02:00:00,2.972,2025-11-08 12:00:00,231490.12,499705.61,307394.91,1.6256,78,26,1201,1.158647677922496,268215.49,75.525,3.0,15.397435897435898,,,False,Saturday,5.0,10.0,October,4.0,3.0,41.15,64.69,High,,0.0,499705.61
AUC-1368,Prestigious Number 9267,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-20 02:00:00,2025-10-21 19:00:00,1.708,2025-11-08 12:00:00,324132.43,399597.62,445865.08,0.8962,48,32,1201,0.2328220906498001,75465.19,62.025,1.5,25.02083333333333,,,False,Monday,2.0,10.0,October,4.0,1.5,9.43,45.66,High,,0.0,399597.62
AUC-1369,Prestigious Number 6238,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-11-02 13:00:00,2025-11-04 15:00:00,2.083,2025-11-08 12:00:00,306858.54,663727.83,410201.95,1.6181,23,15,345,1.162976562425149,356869.29,23.875,1.5333333333333334,15.0,,,False,Sunday,13.0,11.0,November,4.0,1.5333333333333334,39.48,23.69,High,,0.0,0.0
AUC-1370,Prestigious Number 4690,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-26 13:00:00,2025-10-28 02:00:00,1.542,2025-11-08 12:00:00,933933.15,1814500.69,1269146.54,1.4297,6,2,72,0.9428592828084108,880567.54,5.3,3.0,12.0,,,False,Sunday,13.0,10.0,October,4.0,3.0,31.66,59.0,High,,0.0,1814500.69
AUC-1371,Prestigious Number 4707,Plates,Prestigious Number,Fujairah,BuyNow,Closed,2025-09-06 14:00:00,2025-09-08 21:00:00,2.292,2025-11-08 12:00:00,1765996.0,3717853.41,2339698.48,1.589,14,10,350,1.1052445249026612,1951857.41,18.25,1.4,25.0,,,False,Saturday,14.0,9.0,September,3.0,1.4,37.36,62.42,High,,0.0,3717853.41
AUC-1372,Prestigious Number 1538,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-09 03:00:00,2025-09-09 12:00:00,0.375,2025-11-08 12:00:00,2988855.43,5334426.25,4281999.81,1.2458,44,30,471,0.7847722564486833,2345570.82,41.275,1.4666666666666666,10.704545454545457,,,False,Tuesday,3.0,9.0,September,3.0,1.4666666666666666,27.87,56.72,High,,0.0,5334426.25
AUC-1373,Prestigious Number 5185,Plates,Prestigious Number,Fujairah,BuyNow,Closed,2025-09-23 10:00:00,2025-09-25 11:00:00,2.042,2025-11-08 12:00:00,2372934.97,5017340.42,3152540.04,1.5915,11,5,241,1.1144028316966477,2644405.45,12.775,2.2,21.90909090909091,,,False,Tuesday,10.0,9.0,September,3.0,2.2,37.54,62.52,High,,0.0,5017340.42
AUC-1374,Prestigious Number 5615,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-01 21:00:00,2025-10-02 05:00:00,0.333,2025-11-08 12:00:00,1508996.55,2337287.27,1895874.06,1.2328,23,19,336,0.5489016658122909,828290.72,24.65,1.2105263157894737,14.608695652173912,,,False,Wednesday,21.0,10.0,October,4.0,1.2105263157894737,19.13,51.48,High,,0.0,2337287.27
AUC-1375,Prestigious Number 2874,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-21 18:00:00,2025-09-22 10:00:00,0.667,2025-11-08 12:00:00,315137.34,554040.67,455203.16,1.2171,3,1,73,0.7580927414060168,238903.33,3.575,3.0,24.33333333333333,,,False,Sunday,18.0,9.0,September,3.0,3.0,25.35,55.21,High,,0.0,554040.67
AUC-1376,Prestigious Number 7910,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-13 11:00:00,2025-09-15 01:00:00,1.583,2025-11-08 12:00:00,385552.13,650407.62,542760.96,1.1983,29,12,355,0.6869511783011029,264855.49,26.375,2.4166666666666665,12.241379310344827,,,False,Saturday,11.0,9.0,September,3.0,2.4166666666666665,23.9,54.34,High,,0.0,650407.62
AUC-1377,Prestigious Number 8306,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-05 13:00:00,2025-10-06 23:00:00,1.417,2025-11-08 12:00:00,2375968.95,4428104.11,3024541.02,1.4641,6,4,119,0.8637045362061655,2052135.16,6.975,1.5,19.83333333333333,,,False,Sunday,13.0,10.0,October,4.0,1.5,28.97,57.38,High,,0.0,4428104.11
AUC-1378,Prestigious Number 3717,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-11-04 15:00:00,2025-11-05 05:00:00,0.583,2025-11-08 12:00:00,1160417.42,2074291.67,1625143.98,1.2764,10,4,117,0.7875392373892491,913874.25,8.925,2.5,11.7,,,False,Tuesday,15.0,11.0,November,4.0,2.5,26.63,15.98,High,,0.0,0.0
AUC-1379,Prestigious Number 9225,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-23 03:00:00,2025-09-25 13:00:00,2.417,2025-11-08 12:00:00,287668.2,436813.15,369837.93,1.1811,8,6,126,0.5184617208297615,149144.95,8.65,1.3333333333333333,15.75,,,False,Tuesday,3.0,9.0,September,3.0,1.3333333333333333,17.54,50.52,High,,0.0,436813.15
AUC-1380,Prestigious Number 1963,Plates,Prestigious Number,Fujairah,BuyNow,Closed,2025-09-08 00:00:00,2025-09-09 00:00:00,1.0,2025-11-08 12:00:00,2197324.96,4026904.71,2856282.02,1.4098,26,19,489,0.8326395882746447,1829579.75,29.975,1.368421052631579,18.807692307692307,,,False,Monday,0.0,9.0,September,3.0,1.368421052631579,28.64,57.18,High,,0.0,4026904.71
AUC-1381,Prestigious Number 9195,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-20 11:00:00,2025-10-23 01:00:00,2.583,2025-11-08 12:00:00,884279.98,1381296.84,1116922.12,1.2367,56,24,922,0.5620582521838843,497016.86,57.05,2.333333333333333,16.464285714285715,,,False,Monday,11.0,10.0,October,4.0,2.333333333333333,20.61,12.37,High,,0.0,0.0
AUC-1382,Prestigious Number 7911,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-10 22:00:00,2025-10-11 03:00:00,0.208,2025-11-08 12:00:00,1749856.15,2278941.99,2277972.3,1.0004,23,10,399,0.3023596196750232,529085.84,23.975,2.3,17.347826086956523,,,False,Friday,22.0,10.0,October,4.0,2.3,10.84,46.5,High,,0.0,2278941.99
AUC-1383,Prestigious Number 3015,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-15 20:00:00,2025-10-16 16:00:00,0.833,2025-11-08 12:00:00,2554242.56,3070438.68,3641999.49,0.8431,55,28,1182,0.2020936179217059,516196.12,64.05,1.9642857142857144,21.49090909090909,,,False,Wednesday,20.0,10.0,October,4.0,1.9642857142857144,8.67,45.2,High,,0.0,3070438.68
AUC-1384,Prestigious Number 6850,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-14 12:00:00,2025-10-15 12:00:00,1.0,2025-11-08 12:00:00,2218890.06,2651072.11,2839322.06,0.9337,37,14,372,0.19477398082535,432182.05,31.3,2.642857142857143,10.054054054054054,,,False,Tuesday,12.0,10.0,October,4.0,2.642857142857143,7.81,44.69,High,,0.0,2651072.11
AUC-1385,Prestigious Number 3796,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-23 01:00:00,2025-09-24 21:00:00,1.833,2025-11-08 12:00:00,491310.3,1023286.01,646467.06,1.5829,54,26,906,1.0827693007860817,531975.71,56.15,2.076923076923077,16.77777777777778,,,False,Tuesday,1.0,9.0,September,3.0,2.076923076923077,38.04,22.82,High,,0.0,0.0
AUC-1386,Prestigious Number 8196,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-10-14 14:00:00,2025-10-15 21:00:00,1.292,2025-11-08 12:00:00,1104976.17,2280790.53,1521560.63,1.499,48,19,536,1.0641083418115704,1175814.36,42.15,2.526315789473684,11.166666666666666,,,False,Tuesday,14.0,10.0,October,4.0,2.526315789473684,37.25,62.35,High,,0.0,2280790.53
AUC-1387,Prestigious Number 2445,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-11 00:00:00,2025-09-11 14:00:00,0.583,2025-11-08 12:00:00,1858362.79,3302745.62,2621969.92,1.2596,50,25,1033,0.7772340458883166,1444382.83,57.075,2.0,20.66,,,False,Thursday,0.0,9.0,September,3.0,2.0,27.56,56.54,High,,0.0,3302745.62
AUC-1388,Prestigious Number 3203,Plates,Prestigious Number,Fujairah,Auction,Closed,2025-09-19 04:00:00,2025-09-20 22:00:00,1.866,2025-11-08 12:00:00,1944569.74,2821037.06,2534226.52,1.1132,97,34,1627,0.45072557798827,876467.32,97.675,2.8529411764705883,16.77319587628866,,,False,Friday,4.0,9.0,September,3.0,2.8529411764705883,18.19,50.91,High,,0.0,2821037.06
